Delivery Date;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
03.03.2018;36.95;35.47;34.28;34.06;32.92;31.95;30.00;31.99;37.00;36.98;31.61;29.02;29.17;28.00;27.77;29.94;34.96;41.50;45.50;42.87;38.50;34.50;35.18;31.92
02.03.2018;32.05;32.49;33.01;31.93;33.68;35.50;41.70;49.79;48.77;42.69;38.34;36.13;34.97;33.66;34.07;36.06;42.79;55.48;67.69;60.97;52.32;45.07;44.40;41.85
01.03.2018;29.20;28.67;27.06;27.49;27.41;30.30;36.50;46.35;42.61;36.00;31.37;28.30;28.31;28.00;27.68;29.26;30.49;36.95;42.00;41.06;36.70;32.01;32.05;30.25
28.02.2018;35.00;34.69;34.92;34.02;34.28;37.09;42.86;57.40;53.68;43.40;38.58;35.03;31.20;31.02;32.03;35.80;37.04;43.46;48.79;44.99;38.64;34.03;32.00;28.13
27.02.2018;38.99;38.11;37.97;36.35;38.07;41.50;51.95;73.79;71.93;62.74;52.62;48.53;44.67;44.03;44.64;47.01;51.56;60.64;73.00;66.06;54.32;45.96;42.21;37.14
26.02.2018;37.00;35.41;34.90;33.97;35.24;38.53;58.20;71.08;65.68;61.53;56.57;51.50;46.25;44.77;46.85;52.47;55.84;63.53;72.20;66.85;57.98;51.12;45.44;41.14
25.02.2018;28.28;28.23;28.69;27.30;29.64;29.77;31.05;34.65;32.72;32.02;31.98;32.72;30.37;26.78;27.15;29.06;33.05;40.56;46.14;45.47;43.90;40.99;40.89;37.38
24.02.2018;36.60;36.21;36.10;35.40;34.90;35.60;29.51;32.05;28.99;26.54;20.20;8.44;3.67;-0.07;5.10;4.29;17.10;30.99;36.58;34.00;31.04;29.84;32.77;28.80
23.02.2018;37.16;37.40;36.20;36.00;37.60;39.51;47.44;59.65;59.00;55.63;48.73;43.88;40.17;38.20;38.38;39.21;41.52;49.44;52.50;47.50;42.10;38.34;37.46;34.99
22.02.2018;37.92;37.42;36.67;36.38;36.51;38.91;46.96;58.47;59.80;58.61;52.91;47.00;42.99;42.00;42.94;44.60;47.95;53.33;58.57;54.00;45.38;41.29;39.63;36.58
21.02.2018;39.00;37.71;36.50;35.00;35.98;39.31;46.60;59.80;61.15;59.46;54.93;50.00;48.71;47.50;47.45;48.02;49.82;55.37;64.99;61.81;51.31;43.60;42.32;38.50
20.02.2018;39.48;38.50;38.50;38.05;37.50;38.51;46.85;58.28;60.02;58.65;56.68;54.64;51.47;50.27;49.00;50.00;50.56;54.17;57.97;54.10;50.13;44.50;40.79;37.00
19.02.2018;32.71;31.72;31.33;31.00;31.60;33.71;44.33;52.71;55.86;54.51;51.01;49.50;46.80;45.85;45.47;46.80;48.65;51.13;54.76;49.72;46.30;40.68;38.40;34.81
18.02.2018;34.55;33.40;32.35;31.50;31.51;31.50;32.00;33.44;32.26;34.16;33.81;34.73;33.14;30.69;30.18;31.09;33.00;40.12;44.23;42.60;39.70;36.60;37.40;34.50
17.02.2018;36.41;35.40;33.71;33.64;33.50;34.40;35.50;37.90;41.00;44.80;45.91;45.49;44.45;41.00;38.49;38.49;39.37;44.00;47.47;46.50;42.47;39.43;39.12;36.17
16.02.2018;30.42;29.50;28.96;28.49;29.00;30.62;34.51;45.25;45.25;44.25;41.62;38.55;35.58;33.70;35.07;37.89;42.40;47.15;51.00;48.56;44.26;40.89;39.50;37.35
15.02.2018;26.99;24.95;22.65;21.76;22.14;23.99;31.00;38.43;37.93;37.07;35.96;34.89;33.42;32.82;34.39;38.00;40.51;43.00;47.57;43.50;40.40;36.40;35.80;32.12
14.02.2018;33.48;33.00;32.50;31.98;33.30;34.64;42.47;52.26;54.81;50.45;46.57;42.43;39.66;37.95;40.17;43.05;43.90;46.39;47.90;41.65;36.50;32.12;29.49;26.12
13.02.2018;32.04;31.01;31.00;30.90;31.45;33.02;39.06;47.91;48.56;45.73;42.00;39.81;37.69;37.51;39.98;42.50;44.59;49.99;54.12;47.99;43.20;38.99;37.50;34.12
12.02.2018;25.32;23.34;18.28;16.90;17.75;21.90;33.16;41.85;44.00;42.99;40.00;38.35;36.03;34.50;36.00;40.00;40.52;45.28;49.20;45.70;38.30;34.45;32.25;28.86
11.02.2018;22.00;18.00;15.11;12.79;10.73;7.04;2.61;4.30;5.64;9.80;10.37;11.00;8.25;8.10;9.24;10.41;15.46;23.74;27.66;27.14;26.74;25.99;27.10;20.79
10.02.2018;36.50;35.30;34.10;34.81;34.29;34.68;35.11;37.90;41.46;44.62;43.98;43.01;41.69;39.35;38.98;38.50;40.35;44.75;46.75;43.01;36.07;33.00;32.22;29.00
09.02.2018;33.00;32.94;31.56;32.00;32.00;32.73;36.90;49.50;51.01;49.80;48.50;45.50;42.62;40.38;41.43;42.73;45.90;50.01;51.00;47.91;42.31;39.00;39.05;36.93
08.02.2018;37.19;36.50;36.00;35.00;35.04;36.16;44.07;59.00;64.66;62.28;57.62;51.56;48.20;47.95;49.75;51.91;54.50;61.00;64.52;58.67;47.50;41.76;40.19;37.12
07.02.2018;36.50;36.29;35.00;35.09;35.67;37.45;43.05;57.42;64.30;61.83;57.76;53.49;51.26;50.05;50.40;52.41;55.50;62.65;65.63;59.72;48.06;42.86;39.65;36.82
06.02.2018;37.50;36.20;35.13;35.00;35.99;38.40;47.58;62.00;66.13;64.08;59.95;56.00;51.80;50.01;50.00;52.60;59.87;64.46;66.69;62.00;52.50;44.80;41.60;38.71
05.02.2018;33.15;32.65;31.42;31.38;30.30;34.91;43.71;54.64;57.49;54.43;51.57;51.00;49.09;49.89;49.45;51.33;53.50;61.37;63.72;58.83;52.12;46.33;45.00;40.01
04.02.2018;32.89;31.29;30.45;29.00;28.31;28.31;27.78;29.06;32.94;35.38;36.00;37.34;36.50;33.33;32.55;32.50;34.50;40.49;44.00;41.93;36.93;33.50;33.69;31.31
03.02.2018;34.53;33.00;33.05;31.09;31.17;31.80;32.42;36.63;41.15;45.00;45.58;45.49;44.08;41.21;39.28;38.73;40.30;45.00;48.11;45.00;41.01;36.90;37.05;33.65
02.02.2018;30.06;29.05;28.82;27.43;28.73;31.97;38.85;49.55;48.98;47.58;46.00;44.73;43.61;42.13;42.00;42.76;43.85;49.63;53.29;50.41;45.75;41.99;40.99;38.48
01.02.2018;22.96;20.99;20.70;17.99;19.64;24.64;32.58;39.00;39.30;36.07;33.53;32.29;31.30;30.89;31.70;35.82;40.00;44.16;47.00;45.56;41.68;36.86;35.74;31.92
31.01.2018;31.99;29.84;26.49;23.77;23.08;25.98;32.49;41.38;41.55;38.85;36.04;35.00;32.98;30.96;31.29;31.53;30.75;35.45;37.49;36.00;32.29;28.34;26.93;20.51
30.01.2018;11.30;10.01;8.12;9.02;13.12;20.00;32.00;43.31;44.00;41.83;39.47;37.54;36.50;36.26;37.96;42.06;45.00;50.35;53.80;51.60;44.01;38.77;37.96;32.00
29.01.2018;0.31;-1.60;-8.31;-10.13;-10.00;2.95;21.15;32.36;33.15;29.34;27.22;25.70;25.12;21.34;20.99;26.07;29.49;34.47;35.40;33.70;30.05;25.17;22.28;15.77
28.01.2018;-9.00;-17.84;-40.15;-42.00;-42.00;-29.08;-17.92;-6.26;0.01;6.24;13.00;15.71;11.04;6.13;3.02;4.99;11.60;18.90;26.00;23.10;17.87;14.80;15.18;8.25
27.01.2018;36.00;34.51;33.05;31.66;31.00;32.99;31.89;36.16;39.97;43.00;43.00;42.67;40.00;36.09;33.50;33.05;34.33;36.53;34.50;31.34;16.60;9.93;4.28;-12.81
26.01.2018;32.63;30.86;30.78;30.14;30.10;32.96;40.59;51.48;51.00;49.87;49.08;48.91;48.04;45.78;44.50;44.01;46.50;50.69;52.39;49.47;46.89;41.40;39.87;35.86
25.01.2018;7.68;6.14;6.50;7.26;10.20;16.97;29.10;40.93;43.15;40.96;40.24;40.57;40.96;41.12;41.89;43.63;46.02;50.30;52.26;49.55;46.39;41.26;39.49;34.84
24.01.2018;14.00;11.34;10.00;9.15;11.07;15.98;26.42;39.00;40.71;38.16;36.12;34.79;32.08;29.00;27.00;28.06;29.99;33.00;32.91;30.15;23.49;17.15;15.14;8.21
23.01.2018;32.70;30.53;30.45;29.25;29.90;33.07;40.10;50.30;52.10;50.49;47.74;47.36;44.23;42.10;39.61;38.97;38.80;42.28;41.95;37.60;31.92;26.37;24.64;15.01
22.01.2018;27.96;22.00;23.00;17.94;18.86;22.01;33.77;40.00;43.76;42.50;43.00;42.07;39.24;39.52;38.10;39.66;40.83;46.01;46.74;42.59;38.98;36.56;34.08;29.21
21.01.2018;29.01;26.84;25.92;24.55;25.20;25.40;25.76;27.51;30.37;34.00;36.27;37.05;37.28;35.50;32.51;33.51;36.60;41.41;43.00;40.90;38.27;34.12;35.20;29.96
20.01.2018;30.92;28.96;27.65;26.00;24.50;25.21;25.28;27.85;33.30;36.59;37.90;38.36;38.52;37.01;35.76;37.31;40.89;46.30;47.84;44.30;41.50;38.52;38.00;34.61
19.01.2018;27.28;25.81;25.00;24.48;26.06;29.26;38.33;47.71;49.31;47.77;46.73;45.40;43.50;41.00;41.00;41.41;43.85;49.17;49.60;47.00;42.00;36.61;36.50;32.50
18.01.2018;15.45;11.50;10.00;9.99;12.07;19.00;29.10;38.90;42.89;40.63;38.83;39.05;36.90;34.60;33.82;33.97;35.42;40.05;42.00;40.90;39.10;34.14;33.94;28.87
17.01.2018;17.87;16.50;13.53;12.49;13.00;18.80;29.60;37.62;41.51;39.50;36.17;34.02;32.61;31.30;31.30;31.53;32.77;37.86;38.48;35.58;31.30;25.20;23.63;15.90
16.01.2018;-7.24;-7.50;-0.80;0.99;4.10;10.12;24.95;37.20;39.32;38.40;37.31;37.07;36.03;35.08;35.36;36.88;38.17;43.69;41.21;38.73;33.76;29.00;27.73;20.50
15.01.2018;25.49;24.61;24.30;22.32;20.77;25.90;39.36;47.72;43.88;41.82;38.63;37.57;35.01;33.80;34.52;35.14;35.00;37.43;35.50;30.85;23.60;13.14;8.45;-0.58
14.01.2018;26.02;25.06;23.99;20.99;20.00;22.21;23.27;25.00;30.00;31.77;31.47;35.38;34.54;33.10;31.90;32.25;35.25;38.99;40.49;38.86;34.54;31.29;33.00;26.69
13.01.2018;35.22;33.37;32.39;32.29;32.07;31.45;33.06;33.79;36.20;40.01;39.42;40.10;38.27;36.98;35.41;35.72;38.29;41.81;42.29;39.79;34.44;31.70;33.67;29.04
12.01.2018;35.79;34.09;33.65;32.28;32.00;34.80;41.75;52.35;53.57;52.63;53.08;52.50;50.80;48.79;46.53;46.03;46.59;50.37;49.99;45.98;40.75;36.02;35.91;34.61
11.01.2018;34.78;33.59;32.50;30.00;31.00;34.10;43.95;53.09;56.22;55.68;56.18;55.80;54.01;52.61;52.01;53.13;54.43;57.99;58.07;54.30;48.34;43.91;41.50;37.02
10.01.2018;26.55;25.81;25.74;25.61;27.12;29.96;41.00;52.13;51.80;49.60;48.00;49.40;48.08;47.85;48.03;50.10;51.96;55.62;54.74;51.22;49.40;45.68;42.40;38.54
09.01.2018;11.32;9.46;6.81;5.03;6.01;11.35;28.60;37.39;39.00;38.20;38.04;39.16;40.54;39.48;42.15;43.56;45.05;50.08;50.55;47.23;42.60;37.88;37.34;30.30
08.01.2018;23.08;20.91;17.63;17.00;19.08;24.87;37.36;46.51;47.13;46.00;43.60;43.97;43.36;42.89;40.46;42.16;45.44;45.77;42.89;40.03;32.71;28.40;25.01;18.00
07.01.2018;25.47;19.61;17.30;14.92;16.65;14.00;14.40;14.99;18.50;23.74;25.91;28.50;27.05;25.37;24.24;25.37;29.72;34.63;33.92;31.72;27.54;25.99;28.34;22.16
06.01.2018;27.97;27.95;25.28;23.93;23.97;24.36;27.66;28.61;34.82;37.51;39.47;41.00;40.50;40.67;39.33;41.00;42.18;47.37;47.00;44.26;37.64;33.60;34.01;29.98
05.01.2018;5.87;0.99;-1.54;-1.95;0.29;5.01;17.87;29.22;38.42;38.95;40.66;41.84;39.70;37.87;38.01;39.12;44.49;50.17;50.69;46.98;43.00;38.58;36.65;33.69
04.01.2018;-18.00;-23.90;-24.50;-20.00;-9.32;5.40;15.26;29.51;33.70;38.50;41.33;42.62;43.61;43.75;42.89;44.50;48.56;51.73;47.48;43.32;36.92;30.06;25.59;19.05
03.01.2018;9.55;5.63;-1.73;-11.32;-2.59;-0.04;5.50;18.61;19.78;18.83;18.84;18.06;16.15;15.60;15.00;16.60;17.53;23.20;21.52;19.70;13.49;9.36;6.25;-3.69
02.01.2018;16.49;15.55;10.69;10.05;15.22;20.84;27.35;35.93;39.37;43.72;40.09;41.24;41.16;38.30;34.97;37.91;40.02;43.81;41.53;38.78;36.26;31.29;26.40;17.16
01.01.2018;-17.20;-30.50;-35.10;-40.00;-43.27;-50.00;-42.04;-44.13;-38.57;-32.68;-18.66;-4.26;-8.45;-11.65;-6.13;0.95;8.31;15.34;18.26;23.58;32.04;29.35;30.53;24.20
