Begin;End;Solar Day Ahead;Solar Intraday ;Offshore Day Ahead;Offshore Intraday ;Onshore Day Ahead;Onshore Intraday 
27.01.2018 23:15; 27.01.2018 23:30;0;0;3873;3528;27729;12844
27.01.2018 23:30; 27.01.2018 23:45;0;0;3872;3541;28121;12938
27.01.2018 23:45; 28.01.2018 00:00;0;0;3874;3547;28515;13034
28.01.2018 00:00; 28.01.2018 00:15;0;0;4098;3454;29358;13171
28.01.2018 00:15; 28.01.2018 00:30;0;0;4102;3404;29745;13237
28.01.2018 00:30; 28.01.2018 00:45;0;0;4102;3372;30130;13306
28.01.2018 00:45; 28.01.2018 01:00;0;0;4104;3404;30516;13379
28.01.2018 01:00; 28.01.2018 01:15;0;0;3909;3341;30834;14124
28.01.2018 01:15; 28.01.2018 01:30;0;0;3908;3409;30950;14151
28.01.2018 01:30; 28.01.2018 01:45;0;0;3902;3422;31073;14105
28.01.2018 01:45; 28.01.2018 02:00;0;0;3901;3448;31182;14042
28.01.2018 02:00; 28.01.2018 02:15;0;0;3897;3465;31265;13939
28.01.2018 02:15; 28.01.2018 02:30;0;0;3894;3406;31334;13983
28.01.2018 02:30; 28.01.2018 02:45;0;0;3892;3418;31407;14100
28.01.2018 02:45; 28.01.2018 03:00;0;0;3884;3441;31480;14162
28.01.2018 03:00; 28.01.2018 03:15;0;0;3879;3462;31513;14099
28.01.2018 03:15; 28.01.2018 03:30;0;0;3871;3407;31433;14070
28.01.2018 03:30; 28.01.2018 03:45;0;0;3864;3552;31338;13921
28.01.2018 03:45; 28.01.2018 04:00;0;0;3861;3619;31231;13831
28.01.2018 04:00; 28.01.2018 04:15;0;0;3856;3595;31145;13711
28.01.2018 04:15; 28.01.2018 04:30;0;0;3851;3541;30989;13626
28.01.2018 04:30; 28.01.2018 04:45;0;0;3846;3566;30829;13507
28.01.2018 04:45; 28.01.2018 05:00;0;0;3845;3586;30661;13416
28.01.2018 05:00; 28.01.2018 05:15;0;0;3841;3604;30512;13310
28.01.2018 05:15; 28.01.2018 05:30;0;0;3846;3559;30299;13226
28.01.2018 05:30; 28.01.2018 05:45;0;0;3847;3581;30071;13107
28.01.2018 05:45; 28.01.2018 06:00;0;0;3848;3607;29834;12996
28.01.2018 06:00; 28.01.2018 06:15;0;0;3848;3741;29575;12884
28.01.2018 06:15; 28.01.2018 06:30;0;0;3844;3733;29291;12733
28.01.2018 06:30; 28.01.2018 06:45;0;0;3840;3687;28995;12587
28.01.2018 06:45; 28.01.2018 07:00;0;0;3834;3711;28698;12441
28.01.2018 07:00; 28.01.2018 07:15;10;0;3831;3721;28408;12317
28.01.2018 07:15; 28.01.2018 07:30;12;1;3828;3685;28158;12203
28.01.2018 07:30; 28.01.2018 07:45;14;2;3825;3693;27902;12123
28.01.2018 07:45; 28.01.2018 08:00;19;4;3825;3716;27649;12046
28.01.2018 08:00; 28.01.2018 08:15;66;21;3824;3737;27422;11964
28.01.2018 08:15; 28.01.2018 08:30;162;58;3820;3684;27231;11893
28.01.2018 08:30; 28.01.2018 08:45;330;139;3819;3701;27037;11817
28.01.2018 08:45; 28.01.2018 09:00;520;226;3814;3717;26851;11752
28.01.2018 09:00; 28.01.2018 09:15;752;338;3809;3729;26705;11687
28.01.2018 09:15; 28.01.2018 09:30;995;464;3810;3680;26624;11684
28.01.2018 09:30; 28.01.2018 09:45;1236;575;3812;3694;26539;11676
28.01.2018 09:45; 28.01.2018 10:00;1479;680;3810;3709;26449;11676
28.01.2018 10:00; 28.01.2018 10:15;1712;782;3810;3710;26366;11750
28.01.2018 10:15; 28.01.2018 10:30;1936;881;3812;3655;26389;11810
28.01.2018 10:30; 28.01.2018 10:45;2155;980;3810;3674;26423;11869
28.01.2018 10:45; 28.01.2018 11:00;2373;1052;3811;3691;26470;11931
28.01.2018 11:00; 28.01.2018 11:15;2572;1116;3812;3713;26580;12016
28.01.2018 11:15; 28.01.2018 11:30;2741;1167;3815;3649;26762;12115
28.01.2018 11:30; 28.01.2018 11:45;2882;1207;3818;3657;26953;12206
28.01.2018 11:45; 28.01.2018 12:00;2986;1225;3824;3677;27136;12298
28.01.2018 12:00; 28.01.2018 12:15;3043;1223;3829;3698;27320;12370
28.01.2018 12:15; 28.01.2018 12:30;3041;1191;3832;3664;27508;12414
28.01.2018 12:30; 28.01.2018 12:45;3009;1158;3831;3677;27697;12457
28.01.2018 12:45; 28.01.2018 13:00;2960;1122;3835;3711;27859;12499
28.01.2018 13:00; 28.01.2018 13:15;2881;1079;3833;3725;28004;12559
28.01.2018 13:15; 28.01.2018 13:30;2785;1030;3835;3675;28104;12615
28.01.2018 13:30; 28.01.2018 13:45;2674;978;3834;3695;28202;12674
28.01.2018 13:45; 28.01.2018 14:00;2536;917;3837;3704;28289;12727
28.01.2018 14:00; 28.01.2018 14:15;2364;844;3835;3725;28359;12730
28.01.2018 14:15; 28.01.2018 14:30;2137;756;3837;3670;28359;12681
28.01.2018 14:30; 28.01.2018 14:45;1890;666;3837;3686;28362;12632
28.01.2018 14:45; 28.01.2018 15:00;1648;577;3837;3694;28369;12581
28.01.2018 15:00; 28.01.2018 15:15;1400;484;3833;3705;28361;12532
28.01.2018 15:15; 28.01.2018 15:30;1163;397;3829;3651;28310;12479
28.01.2018 15:30; 28.01.2018 15:45;927;315;3824;3668;28262;12426
28.01.2018 15:45; 28.01.2018 16:00;694;234;3818;3750;28202;12375
28.01.2018 16:00; 28.01.2018 16:15;488;165;3808;3779;28194;12395
28.01.2018 16:15; 28.01.2018 16:30;317;113;3795;3856;28296;12512
28.01.2018 16:30; 28.01.2018 16:45;179;65;3781;3951;28395;12629
28.01.2018 16:45; 28.01.2018 17:00;71;27;3762;3883;28502;12753
28.01.2018 17:00; 28.01.2018 17:15;26;5;3744;3875;28621;12886
28.01.2018 17:15; 28.01.2018 17:30;17;2;3725;3925;28776;13015
28.01.2018 17:30; 28.01.2018 17:45;13;1;3697;3902;28953;13147
28.01.2018 17:45; 28.01.2018 18:00;10;0;3676;3881;29126;13280
28.01.2018 18:00; 28.01.2018 18:15;9;0;3657;3880;29265;13399
28.01.2018 18:15; 28.01.2018 18:30;9;0;3634;3847;29420;13507
28.01.2018 18:30; 28.01.2018 18:45;9;0;3614;3861;29556;13609
28.01.2018 18:45; 28.01.2018 19:00;9;0;3588;3865;29724;13710
28.01.2018 19:00; 28.01.2018 19:15;0;0;3573;3913;29878;13785
28.01.2018 19:15; 28.01.2018 19:30;0;0;3567;3894;29968;13802
28.01.2018 19:30; 28.01.2018 19:45;0;0;3559;3909;30060;13824
28.01.2018 19:45; 28.01.2018 20:00;0;0;3557;3911;30148;13845
28.01.2018 20:00; 28.01.2018 20:15;0;0;3556;3884;30222;13845
28.01.2018 20:15; 28.01.2018 20:30;0;0;3566;3889;30261;13851
28.01.2018 20:30; 28.01.2018 20:45;0;0;3579;3921;30303;13855
28.01.2018 20:45; 28.01.2018 21:00;0;0;3589;3937;30346;13859
28.01.2018 21:00; 28.01.2018 21:15;0;0;3611;3957;30371;13842
28.01.2018 21:15; 28.01.2018 21:30;0;0;3626;3960;30379;13804
28.01.2018 21:30; 28.01.2018 21:45;0;0;3641;3970;30385;13766
28.01.2018 21:45; 28.01.2018 22:00;0;0;3657;3982;30373;13722
28.01.2018 22:00; 28.01.2018 22:15;0;0;3677;3989;30385;13676
28.01.2018 22:15; 28.01.2018 22:30;0;0;3701;3985;30342;13606
28.01.2018 22:30; 28.01.2018 22:45;0;0;3727;3987;30297;13539
28.01.2018 22:45; 28.01.2018 23:00;0;0;3756;3993;30248;13474
28.01.2018 23:00; 28.01.2018 23:15;0;0;3779;3989;30189;13412
28.01.2018 23:15; 28.01.2018 23:30;0;0;3794;3990;30095;13354
28.01.2018 23:30; 28.01.2018 23:45;0;0;3809;3989;30001;13297
28.01.2018 23:45; 29.01.2018 00:00;0;0;3818;3987;29913;13240
29.01.2018 00:00; 29.01.2018 00:15;0;0;3550;3996;32095;13316
29.01.2018 00:15; 29.01.2018 00:30;0;0;3539;3927;32094;13270
29.01.2018 00:30; 29.01.2018 00:45;0;0;3531;3868;32085;13226
29.01.2018 00:45; 29.01.2018 01:00;0;0;3524;3524;32096;13182
29.01.2018 01:00; 29.01.2018 01:15;0;0;3704;3255;31926;12928
29.01.2018 01:15; 29.01.2018 01:30;0;0;3701;3406;31958;13157
29.01.2018 01:30; 29.01.2018 01:45;0;0;3702;3490;31987;13164
29.01.2018 01:45; 29.01.2018 02:00;0;0;3706;3536;32013;13550
29.01.2018 02:00; 29.01.2018 02:15;0;0;3712;3529;31940;13548
29.01.2018 02:15; 29.01.2018 02:30;0;0;3721;3400;32005;13595
29.01.2018 02:30; 29.01.2018 02:45;0;0;3732;3409;32075;13608
29.01.2018 02:45; 29.01.2018 03:00;0;0;3743;3425;32143;13531
29.01.2018 03:00; 29.01.2018 03:15;0;0;3752;3435;32236;13579
29.01.2018 03:15; 29.01.2018 03:30;0;0;3770;3392;32351;13586
29.01.2018 03:30; 29.01.2018 03:45;0;0;3794;3417;32458;13640
29.01.2018 03:45; 29.01.2018 04:00;0;0;3825;3441;32564;13652
29.01.2018 04:00; 29.01.2018 04:15;0;0;3865;3462;32661;13667
29.01.2018 04:15; 29.01.2018 04:30;0;0;3868;3424;32810;13736
29.01.2018 04:30; 29.01.2018 04:45;0;0;3870;3455;32962;13790
29.01.2018 04:45; 29.01.2018 05:00;0;0;3872;3496;33104;13854
29.01.2018 05:00; 29.01.2018 05:15;0;0;3873;3538;33249;13943
29.01.2018 05:15; 29.01.2018 05:30;0;0;3874;3498;33398;14050
29.01.2018 05:30; 29.01.2018 05:45;0;0;3876;3524;33542;14142
29.01.2018 05:45; 29.01.2018 06:00;0;0;3878;3551;33679;14247
29.01.2018 06:00; 29.01.2018 06:15;0;0;3882;3568;33810;14328
29.01.2018 06:15; 29.01.2018 06:30;0;0;3882;3521;33948;14411
29.01.2018 06:30; 29.01.2018 06:45;0;0;3884;3545;34081;14489
29.01.2018 06:45; 29.01.2018 07:00;0;0;3883;3563;34210;14561
29.01.2018 07:00; 29.01.2018 07:15;11;1;3886;3817;34330;14613
29.01.2018 07:15; 29.01.2018 07:30;13;3;3887;3721;34393;14668
29.01.2018 07:30; 29.01.2018 07:45;15;5;3889;3722;34460;14735
29.01.2018 07:45; 29.01.2018 08:00;21;10;3887;3816;34533;14828
29.01.2018 08:00; 29.01.2018 08:15;85;39;3889;3825;34576;14879
29.01.2018 08:15; 29.01.2018 08:30;230;105;3891;3720;34659;14940
29.01.2018 08:30; 29.01.2018 08:45;420;200;3896;3644;34740;14984
29.01.2018 08:45; 29.01.2018 09:00;634;290;3897;3654;34839;15045
29.01.2018 09:00; 29.01.2018 09:15;886;403;3897;3680;34977;15069
29.01.2018 09:15; 29.01.2018 09:30;1183;541;3897;3630;35136;15117
29.01.2018 09:30; 29.01.2018 09:45;1495;686;3898;3669;35297;15172
29.01.2018 09:45; 29.01.2018 10:00;1806;830;3898;3685;35462;15215
29.01.2018 10:00; 29.01.2018 10:15;2126;982;3900;3687;35616;15433
29.01.2018 10:15; 29.01.2018 10:30;2447;1138;3901;3648;35757;15456
29.01.2018 10:30; 29.01.2018 10:45;2765;1293;3898;3667;35899;15484
29.01.2018 10:45; 29.01.2018 11:00;3044;1428;3900;3672;36033;15515
29.01.2018 11:00; 29.01.2018 11:15;3288;1546;3897;3683;36158;15538
29.01.2018 11:15; 29.01.2018 11:30;3486;1640;3891;3059;36257;15560
29.01.2018 11:30; 29.01.2018 11:45;3655;1725;3888;3132;36354;15583
29.01.2018 11:45; 29.01.2018 12:00;3781;1802;3881;3203;36449;15605
29.01.2018 12:00; 29.01.2018 12:15;3850;1859;3874;3260;36511;15615
29.01.2018 12:15; 29.01.2018 12:30;3867;1883;3861;2857;36518;15612
29.01.2018 12:30; 29.01.2018 12:45;3853;1902;3848;2914;36522;15617
29.01.2018 12:45; 29.01.2018 13:00;3831;1919;3837;2998;36476;15622
29.01.2018 13:00; 29.01.2018 13:15;3767;1920;3815;3058;36423;15603
29.01.2018 13:15; 29.01.2018 13:30;3672;1904;3784;3494;36223;15519
29.01.2018 13:30; 29.01.2018 13:45;3549;1879;3753;3482;36024;15434
29.01.2018 13:45; 29.01.2018 14:00;3395;1831;3715;3459;35846;15349
29.01.2018 14:00; 29.01.2018 14:15;3190;1748;3675;3436;35635;15232
29.01.2018 14:15; 29.01.2018 14:30;2938;1625;3632;3405;35360;15083
29.01.2018 14:30; 29.01.2018 14:45;2660;1490;3595;3407;35078;14927
29.01.2018 14:45; 29.01.2018 15:00;2355;1330;3557;3369;34787;14778
29.01.2018 15:00; 29.01.2018 15:15;2032;1160;3513;3360;34487;14576
29.01.2018 15:15; 29.01.2018 15:30;1700;984;3479;2765;34140;14318
29.01.2018 15:30; 29.01.2018 15:45;1376;808;3438;2832;33813;14061
29.01.2018 15:45; 29.01.2018 16:00;1059;629;3404;2894;33488;13814
29.01.2018 16:00; 29.01.2018 16:15;772;463;3389;2949;33176;13631
29.01.2018 16:15; 29.01.2018 16:30;517;318;3404;2574;32980;13574
29.01.2018 16:30; 29.01.2018 16:45;288;179;3420;2679;32790;13521
29.01.2018 16:45; 29.01.2018 17:00;105;62;3434;2833;32616;13475
29.01.2018 17:00; 29.01.2018 17:15;36;10;3457;3201;32524;13438
29.01.2018 17:15; 29.01.2018 17:30;21;3;3501;3725;32474;13395
29.01.2018 17:30; 29.01.2018 17:45;15;2;3546;3760;32428;13361
29.01.2018 17:45; 29.01.2018 18:00;10;0;3587;3823;32372;13330
29.01.2018 18:00; 29.01.2018 18:15;9;0;3628;4099;32326;13334
29.01.2018 18:15; 29.01.2018 18:30;9;0;3661;4065;32336;13370
29.01.2018 18:30; 29.01.2018 18:45;9;0;3693;4078;32361;13412
29.01.2018 18:45; 29.01.2018 19:00;9;0;3727;4101;32393;13452
29.01.2018 19:00; 29.01.2018 19:15;0;0;3753;4121;32403;13472
29.01.2018 19:15; 29.01.2018 19:30;0;0;3768;4148;32329;13479
29.01.2018 19:30; 29.01.2018 19:45;0;0;3783;4158;32254;13489
29.01.2018 19:45; 29.01.2018 20:00;0;0;3796;4162;32190;13498
29.01.2018 20:00; 29.01.2018 20:15;0;0;3808;4152;32118;13474
29.01.2018 20:15; 29.01.2018 20:30;0;0;3822;4147;32057;13433
29.01.2018 20:30; 29.01.2018 20:45;0;0;3829;4137;31994;13394
29.01.2018 20:45; 29.01.2018 21:00;0;0;3839;4142;31936;13355
29.01.2018 21:00; 29.01.2018 21:15;0;0;3845;4146;31886;13334
29.01.2018 21:15; 29.01.2018 21:30;0;0;3849;4142;31880;13340
29.01.2018 21:30; 29.01.2018 21:45;0;0;3856;4137;31876;13349
29.01.2018 21:45; 29.01.2018 22:00;0;0;3861;4139;31856;13355
29.01.2018 22:00; 29.01.2018 22:15;0;0;3866;4145;31814;13346
29.01.2018 22:15; 29.01.2018 22:30;0;0;3867;4151;31640;13292
29.01.2018 22:30; 29.01.2018 22:45;0;0;3866;4154;31452;13240
29.01.2018 22:45; 29.01.2018 23:00;0;0;3867;4157;31269;13187
29.01.2018 23:00; 29.01.2018 23:15;0;0;3867;4158;31083;13116
29.01.2018 23:15; 29.01.2018 23:30;0;0;3865;4164;30925;13032
29.01.2018 23:30; 29.01.2018 23:45;0;0;3866;4164;30759;12949
29.01.2018 23:45; 30.01.2018 00:00;0;0;3866;4167;30550;12871
30.01.2018 00:00; 30.01.2018 00:15;0;0;3586;4313;31650;12855
30.01.2018 00:15; 30.01.2018 00:30;0;0;3585;4309;31529;12767
30.01.2018 00:30; 30.01.2018 00:45;0;0;3585;4202;31411;12683
30.01.2018 00:45; 30.01.2018 01:00;0;0;3585;4172;31227;12600
30.01.2018 01:00; 30.01.2018 01:15;0;0;3834;3961;30755;12332
30.01.2018 01:15; 30.01.2018 01:30;0;0;3830;4055;30503;12105
30.01.2018 01:30; 30.01.2018 01:45;0;0;3825;4115;30256;11952
30.01.2018 01:45; 30.01.2018 02:00;0;0;3824;4107;30037;11827
30.01.2018 02:00; 30.01.2018 02:15;0;0;3818;4075;29659;11716
30.01.2018 02:15; 30.01.2018 02:30;0;0;3810;3749;29331;11795
30.01.2018 02:30; 30.01.2018 02:45;0;0;3804;3699;29001;11469
30.01.2018 02:45; 30.01.2018 03:00;0;0;3796;3745;28661;11173
30.01.2018 03:00; 30.01.2018 03:15;0;0;3790;3749;28307;10800
30.01.2018 03:15; 30.01.2018 03:30;0;0;3775;3570;27903;10740
30.01.2018 03:30; 30.01.2018 03:45;0;0;3761;3583;27462;10424
30.01.2018 03:45; 30.01.2018 04:00;0;0;3745;3601;27022;9893
30.01.2018 04:00; 30.01.2018 04:15;0;0;3734;3689;26582;9601
30.01.2018 04:15; 30.01.2018 04:30;0;0;3716;3556;26160;9382
30.01.2018 04:30; 30.01.2018 04:45;0;0;3699;3663;25736;9177
30.01.2018 04:45; 30.01.2018 05:00;0;0;3683;3689;25337;8981
30.01.2018 05:00; 30.01.2018 05:15;0;0;3668;3693;24968;8804
30.01.2018 05:15; 30.01.2018 05:30;0;0;3650;3698;24640;8658
30.01.2018 05:30; 30.01.2018 05:45;0;0;3630;3720;24299;8499
30.01.2018 05:45; 30.01.2018 06:00;0;0;3612;3782;23938;8335
30.01.2018 06:00; 30.01.2018 06:15;0;0;3593;3970;23589;8198
30.01.2018 06:15; 30.01.2018 06:30;0;0;3565;3968;23270;8053
30.01.2018 06:30; 30.01.2018 06:45;0;0;3545;3932;22931;7933
30.01.2018 06:45; 30.01.2018 07:00;0;0;3514;3855;22584;7805
30.01.2018 07:00; 30.01.2018 07:15;11;1;3488;3672;22248;7670
30.01.2018 07:15; 30.01.2018 07:30;15;3;3449;3622;21900;7548
