Begin;End;Load Forecast;Actual Load
25.04.2018 10:00; 25.04.2018 10:15;74590;77693
25.04.2018 10:15; 25.04.2018 10:30;74983;77573
25.04.2018 10:30; 25.04.2018 10:45;75317;77930
25.04.2018 10:45; 25.04.2018 11:00;75614;78268
25.04.2018 11:00; 25.04.2018 11:15;76099;78786
25.04.2018 11:15; 25.04.2018 11:30;76365;79382
25.04.2018 11:30; 25.04.2018 11:45;76677;79763
25.04.2018 11:45; 25.04.2018 12:00;76387;79361
25.04.2018 12:00; 25.04.2018 12:15;76125;79274
25.04.2018 12:15; 25.04.2018 12:30;75863;78877
25.04.2018 12:30; 25.04.2018 12:45;75726;78458
25.04.2018 12:45; 25.04.2018 13:00;75881;78661
25.04.2018 13:00; 25.04.2018 13:15;75392;78759
25.04.2018 13:15; 25.04.2018 13:30;75550;78696
25.04.2018 13:30; 25.04.2018 13:45;75139;78132
25.04.2018 13:45; 25.04.2018 14:00;74467;77377
25.04.2018 14:00; 25.04.2018 14:15;74136;76812
25.04.2018 14:15; 25.04.2018 14:30;73646;76121
25.04.2018 14:30; 25.04.2018 14:45;73425;75582
25.04.2018 14:45; 25.04.2018 15:00;73779;74939
25.04.2018 15:00; 25.04.2018 15:15;73765;74853
25.04.2018 15:15; 25.04.2018 15:30;73020;75047
25.04.2018 15:30; 25.04.2018 15:45;72634;74571
25.04.2018 15:45; 25.04.2018 16:00;72208;74352
25.04.2018 16:00; 25.04.2018 16:15;72129;73830
25.04.2018 16:15; 25.04.2018 16:30;72070;73322
25.04.2018 16:30; 25.04.2018 16:45;72011;72984
25.04.2018 16:45; 25.04.2018 17:00;71412;72900
25.04.2018 17:00; 25.04.2018 17:15;71356;73068
25.04.2018 17:15; 25.04.2018 17:30;71398;73084
25.04.2018 17:30; 25.04.2018 17:45;71118;73086
25.04.2018 17:45; 25.04.2018 18:00;71202;72691
25.04.2018 18:00; 25.04.2018 18:15;71000;72068
25.04.2018 18:15; 25.04.2018 18:30;70869;71556
25.04.2018 18:30; 25.04.2018 18:45;71142;72154
25.04.2018 18:45; 25.04.2018 19:00;70922;71812
25.04.2018 19:00; 25.04.2018 19:15;70856;72124
25.04.2018 19:15; 25.04.2018 19:30;70580;72618
25.04.2018 19:30; 25.04.2018 19:45;70419;72124
25.04.2018 19:45; 25.04.2018 20:00;69831;71968
25.04.2018 20:00; 25.04.2018 20:15;69349;71845
25.04.2018 20:15; 25.04.2018 20:30;68730;71014
25.04.2018 20:30; 25.04.2018 20:45;68390;70675
25.04.2018 20:45; 25.04.2018 21:00;67977;70391
25.04.2018 21:00; 25.04.2018 21:15;67091;69062
25.04.2018 21:15; 25.04.2018 21:30;66439;68063
25.04.2018 21:30; 25.04.2018 21:45;65589;66915
25.04.2018 21:45; 25.04.2018 22:00;64424;65481
25.04.2018 22:00; 25.04.2018 22:15;63784;64334
25.04.2018 22:15; 25.04.2018 22:30;62259;62933
25.04.2018 22:30; 25.04.2018 22:45;61136;61630
25.04.2018 22:45; 25.04.2018 23:00;59506;60680
25.04.2018 23:00; 25.04.2018 23:15;58303;59238
25.04.2018 23:15; 25.04.2018 23:30;56970;57551
25.04.2018 23:30; 25.04.2018 23:45;55675;56520
25.04.2018 23:45; 26.04.2018 00:00;54810;55494
26.04.2018 00:00; 26.04.2018 00:15;52855;54513
26.04.2018 00:15; 26.04.2018 00:30;52172;53646
26.04.2018 00:30; 26.04.2018 00:45;51599;52852
26.04.2018 00:45; 26.04.2018 01:00;51007;52339
26.04.2018 01:00; 26.04.2018 01:15;50374;51823
26.04.2018 01:15; 26.04.2018 01:30;49936;51324
26.04.2018 01:30; 26.04.2018 01:45;49652;51004
26.04.2018 01:45; 26.04.2018 02:00;49346;50948
26.04.2018 02:00; 26.04.2018 02:15;49037;50306
26.04.2018 02:15; 26.04.2018 02:30;48788;50353
26.04.2018 02:30; 26.04.2018 02:45;48746;50242
26.04.2018 02:45; 26.04.2018 03:00;48813;50332
26.04.2018 03:00; 26.04.2018 03:15;48949;50465
26.04.2018 03:15; 26.04.2018 03:30;49104;50568
26.04.2018 03:30; 26.04.2018 03:45;49147;50598
26.04.2018 03:45; 26.04.2018 04:00;49382;50734
26.04.2018 04:00; 26.04.2018 04:15;49993;51298
26.04.2018 04:15; 26.04.2018 04:30;50467;51641
26.04.2018 04:30; 26.04.2018 04:45;51043;52356
26.04.2018 04:45; 26.04.2018 05:00;51754;53099
26.04.2018 05:00; 26.04.2018 05:15;53149;54588
26.04.2018 05:15; 26.04.2018 05:30;54091;56065
26.04.2018 05:30; 26.04.2018 05:45;55441;57488
26.04.2018 05:45; 26.04.2018 06:00;57491;59170
26.04.2018 06:00; 26.04.2018 06:15;60621;62475
26.04.2018 06:15; 26.04.2018 06:30;63095;64955
26.04.2018 06:30; 26.04.2018 06:45;65105;66977
26.04.2018 06:45; 26.04.2018 07:00;66626;68739
26.04.2018 07:00; 26.04.2018 07:15;68525;70799
26.04.2018 07:15; 26.04.2018 07:30;69635;72003
26.04.2018 07:30; 26.04.2018 07:45;70545;73141
26.04.2018 07:45; 26.04.2018 08:00;71316;74458
26.04.2018 08:00; 26.04.2018 08:15;72196;75300
26.04.2018 08:15; 26.04.2018 08:30;72989;75798
26.04.2018 08:30; 26.04.2018 08:45;73370;76025
26.04.2018 08:45; 26.04.2018 09:00;73438;76534
26.04.2018 09:00; 26.04.2018 09:15;73082;76262
26.04.2018 09:15; 26.04.2018 09:30;73618;77098
26.04.2018 09:30; 26.04.2018 09:45;74106;77922
26.04.2018 09:45; 26.04.2018 10:00;74364;78245
26.04.2018 10:00; 26.04.2018 10:15;74815;78235
26.04.2018 10:15; 26.04.2018 10:30;75125;78252
26.04.2018 10:30; 26.04.2018 10:45;75454;78651
26.04.2018 10:45; 26.04.2018 11:00;75826;79074
26.04.2018 11:00; 26.04.2018 11:15;76186;78659
26.04.2018 11:15; 26.04.2018 11:30;76505;78853
26.04.2018 11:30; 26.04.2018 11:45;76810;79284
26.04.2018 11:45; 26.04.2018 12:00;76193;79747
26.04.2018 12:00; 26.04.2018 12:15;75909;79305
26.04.2018 12:15; 26.04.2018 12:30;75864;78820
26.04.2018 12:30; 26.04.2018 12:45;75553;78706
26.04.2018 12:45; 26.04.2018 13:00;75776;78705
26.04.2018 13:00; 26.04.2018 13:15;75235;78207
26.04.2018 13:15; 26.04.2018 13:30;75175;78248
26.04.2018 13:30; 26.04.2018 13:45;74960;78015
26.04.2018 13:45; 26.04.2018 14:00;74004;77176
26.04.2018 14:00; 26.04.2018 14:15;73799;76439
26.04.2018 14:15; 26.04.2018 14:30;73543;76443
26.04.2018 14:30; 26.04.2018 14:45;73131;76461
26.04.2018 14:45; 26.04.2018 15:00;73488;76121
26.04.2018 15:00; 26.04.2018 15:15;73478;75943
26.04.2018 15:15; 26.04.2018 15:30;72385;75297
26.04.2018 15:30; 26.04.2018 15:45;71983;74463
26.04.2018 15:45; 26.04.2018 16:00;71466;73949
26.04.2018 16:00; 26.04.2018 16:15;71093;73985
26.04.2018 16:15; 26.04.2018 16:30;71196;74102
26.04.2018 16:30; 26.04.2018 16:45;70992;73675
26.04.2018 16:45; 26.04.2018 17:00;70390;73161
26.04.2018 17:00; 26.04.2018 17:15;70384;73420
26.04.2018 17:15; 26.04.2018 17:30;70377;
26.04.2018 17:30; 26.04.2018 17:45;70268;
26.04.2018 17:45; 26.04.2018 18:00;70238;72481
26.04.2018 18:00; 26.04.2018 18:15;69792;72980
26.04.2018 18:15; 26.04.2018 18:30;69618;72839
26.04.2018 18:30; 26.04.2018 18:45;69745;72746
26.04.2018 18:45; 26.04.2018 19:00;69864;72957
26.04.2018 19:00; 26.04.2018 19:15;69744;73473
26.04.2018 19:15; 26.04.2018 19:30;69421;72638
26.04.2018 19:30; 26.04.2018 19:45;69119;72355
26.04.2018 19:45; 26.04.2018 20:00;68809;72235
26.04.2018 20:00; 26.04.2018 20:15;68375;70718
26.04.2018 20:15; 26.04.2018 20:30;67813;70278
26.04.2018 20:30; 26.04.2018 20:45;67317;69803
26.04.2018 20:45; 26.04.2018 21:00;66891;70118
26.04.2018 21:00; 26.04.2018 21:15;66031;70160
26.04.2018 21:15; 26.04.2018 21:30;65389;69276
26.04.2018 21:30; 26.04.2018 21:45;64289;68335
26.04.2018 21:45; 26.04.2018 22:00;63333;66831
26.04.2018 22:00; 26.04.2018 22:15;62764;65531
26.04.2018 22:15; 26.04.2018 22:30;61534;64126
26.04.2018 22:30; 26.04.2018 22:45;60211;62558
26.04.2018 22:45; 26.04.2018 23:00;58785;61288
26.04.2018 23:00; 26.04.2018 23:15;57289;59550
26.04.2018 23:15; 26.04.2018 23:30;56069;58561
26.04.2018 23:30; 26.04.2018 23:45;54889;57490
26.04.2018 23:45; 27.04.2018 00:00;53941;56628
27.04.2018 00:00; 27.04.2018 00:15;53841;55184
27.04.2018 00:15; 27.04.2018 00:30;53055;54211
27.04.2018 00:30; 27.04.2018 00:45;52460;53635
27.04.2018 00:45; 27.04.2018 01:00;51803;52730
27.04.2018 01:00; 27.04.2018 01:15;51174;52268
27.04.2018 01:15; 27.04.2018 01:30;50695;51867
27.04.2018 01:30; 27.04.2018 01:45;50375;51455
27.04.2018 01:45; 27.04.2018 02:00;49975;51215
27.04.2018 02:00; 27.04.2018 02:15;49749;50524
27.04.2018 02:15; 27.04.2018 02:30;49585;50316
27.04.2018 02:30; 27.04.2018 02:45;49631;50453
27.04.2018 02:45; 27.04.2018 03:00;49710;50563
27.04.2018 03:00; 27.04.2018 03:15;49832;51036
27.04.2018 03:15; 27.04.2018 03:30;49968;51003
27.04.2018 03:30; 27.04.2018 03:45;49981;51291
27.04.2018 03:45; 27.04.2018 04:00;50153;51627
27.04.2018 04:00; 27.04.2018 04:15;50660;52287
27.04.2018 04:15; 27.04.2018 04:30;50997;52418
27.04.2018 04:30; 27.04.2018 04:45;51690;53022
27.04.2018 04:45; 27.04.2018 05:00;52281;53751
27.04.2018 05:00; 27.04.2018 05:15;53664;55754
27.04.2018 05:15; 27.04.2018 05:30;54639;56800
27.04.2018 05:30; 27.04.2018 05:45;55907;57936
27.04.2018 05:45; 27.04.2018 06:00;57575;59477
27.04.2018 06:00; 27.04.2018 06:15;60535;62778
27.04.2018 06:15; 27.04.2018 06:30;62555;65243
27.04.2018 06:30; 27.04.2018 06:45;64258;66835
27.04.2018 06:45; 27.04.2018 07:00;65807;68475
27.04.2018 07:00; 27.04.2018 07:15;67735;70522
27.04.2018 07:15; 27.04.2018 07:30;69063;71692
27.04.2018 07:30; 27.04.2018 07:45;70703;72554
27.04.2018 07:45; 27.04.2018 08:00;71221;73531
27.04.2018 08:00; 27.04.2018 08:15;72294;74237
27.04.2018 08:15; 27.04.2018 08:30;72980;74495
27.04.2018 08:30; 27.04.2018 08:45;73265;74822
27.04.2018 08:45; 27.04.2018 09:00;73336;74945
27.04.2018 09:00; 27.04.2018 09:15;72920;74673
27.04.2018 09:15; 27.04.2018 09:30;73452;74603
27.04.2018 09:30; 27.04.2018 09:45;73974;75066
27.04.2018 09:45; 27.04.2018 10:00;74242;75291
27.04.2018 10:00; 27.04.2018 10:15;74768;75101
27.04.2018 10:15; 27.04.2018 10:30;75165;75062
27.04.2018 10:30; 27.04.2018 10:45;75525;75116
27.04.2018 10:45; 27.04.2018 11:00;75649;75695
27.04.2018 11:00; 27.04.2018 11:15;75832;75173
27.04.2018 11:15; 27.04.2018 11:30;76129;75221
27.04.2018 11:30; 27.04.2018 11:45;76115;75324
27.04.2018 11:45; 27.04.2018 12:00;75671;75853
27.04.2018 12:00; 27.04.2018 12:15;75460;75379
27.04.2018 12:15; 27.04.2018 12:30;75067;75016
27.04.2018 12:30; 27.04.2018 12:45;74832;74791
27.04.2018 12:45; 27.04.2018 13:00;74785;74442
27.04.2018 13:00; 27.04.2018 13:15;73942;74016
27.04.2018 13:15; 27.04.2018 13:30;73624;73663
27.04.2018 13:30; 27.04.2018 13:45;72980;72550
27.04.2018 13:45; 27.04.2018 14:00;72250;71775
27.04.2018 14:00; 27.04.2018 14:15;71871;71330
27.04.2018 14:15; 27.04.2018 14:30;71187;70620
27.04.2018 14:30; 27.04.2018 14:45;70921;70553
27.04.2018 14:45; 27.04.2018 15:00;71220;70508
27.04.2018 15:00; 27.04.2018 15:15;71270;70245
27.04.2018 15:15; 27.04.2018 15:30;70381;69883
27.04.2018 15:30; 27.04.2018 15:45;70031;69501
27.04.2018 15:45; 27.04.2018 16:00;69553;68970
27.04.2018 16:00; 27.04.2018 16:15;69467;68662
27.04.2018 16:15; 27.04.2018 16:30;69421;68411
27.04.2018 16:30; 27.04.2018 16:45;69330;68360
27.04.2018 16:45; 27.04.2018 17:00;68651;68561
27.04.2018 17:00; 27.04.2018 17:15;68915;69208
27.04.2018 17:15; 27.04.2018 17:30;68885;69090
27.04.2018 17:30; 27.04.2018 17:45;68566;69038
27.04.2018 17:45; 27.04.2018 18:00;68450;69138
27.04.2018 18:00; 27.04.2018 18:15;68141;68959
27.04.2018 18:15; 27.04.2018 18:30;67967;68483
27.04.2018 18:30; 27.04.2018 18:45;67962;68593
27.04.2018 18:45; 27.04.2018 19:00;67973;68743
27.04.2018 19:00; 27.04.2018 19:15;67810;68453
27.04.2018 19:15; 27.04.2018 19:30;67556;68279
27.04.2018 19:30; 27.04.2018 19:45;67244;68114
27.04.2018 19:45; 27.04.2018 20:00;67101;67953
27.04.2018 20:00; 27.04.2018 20:15;66697;67607
27.04.2018 20:15; 27.04.2018 20:30;66006;66904
27.04.2018 20:30; 27.04.2018 20:45;65415;66577
27.04.2018 20:45; 27.04.2018 21:00;65081;66530
27.04.2018 21:00; 27.04.2018 21:15;64181;66505
27.04.2018 21:15; 27.04.2018 21:30;63565;65501
27.04.2018 21:30; 27.04.2018 21:45;62829;64314
27.04.2018 21:45; 27.04.2018 22:00;61695;63028
27.04.2018 22:00; 27.04.2018 22:15;61256;62011
27.04.2018 22:15; 27.04.2018 22:30;60133;60879
27.04.2018 22:30; 27.04.2018 22:45;59045;59588
27.04.2018 22:45; 27.04.2018 23:00;57826;58445
27.04.2018 23:00; 27.04.2018 23:15;56624;57079
27.04.2018 23:15; 27.04.2018 23:30;55454;55984
27.04.2018 23:30; 27.04.2018 23:45;54257;54855
27.04.2018 23:45; 28.04.2018 00:00;53194;53896
28.04.2018 00:00; 28.04.2018 00:15;52660;52883
28.04.2018 00:15; 28.04.2018 00:30;51761;52079
28.04.2018 00:30; 28.04.2018 00:45;51025;51422
28.04.2018 00:45; 28.04.2018 01:00;50323;50601
28.04.2018 01:00; 28.04.2018 01:15;49751;49814
28.04.2018 01:15; 28.04.2018 01:30;49173;49389
28.04.2018 01:30; 28.04.2018 01:45;48822;48841
28.04.2018 01:45; 28.04.2018 02:00;48377;48540
28.04.2018 02:00; 28.04.2018 02:15;48003;47970
28.04.2018 02:15; 28.04.2018 02:30;47728;47903
28.04.2018 02:30; 28.04.2018 02:45;47575;47892
28.04.2018 02:45; 28.04.2018 03:00;47462;47792
28.04.2018 03:00; 28.04.2018 03:15;47424;47842
28.04.2018 03:15; 28.04.2018 03:30;47300;47838
28.04.2018 03:30; 28.04.2018 03:45;47298;47664
28.04.2018 03:45; 28.04.2018 04:00;47325;47504
28.04.2018 04:00; 28.04.2018 04:15;47491;47603
28.04.2018 04:15; 28.04.2018 04:30;47451;47472
28.04.2018 04:30; 28.04.2018 04:45;47642;47441
28.04.2018 04:45; 28.04.2018 05:00;47700;47538
28.04.2018 05:00; 28.04.2018 05:15;48050;48408
28.04.2018 05:15; 28.04.2018 05:30;48103;48467
28.04.2018 05:30; 28.04.2018 05:45;48374;48575
28.04.2018 05:45; 28.04.2018 06:00;48598;48910
28.04.2018 06:00; 28.04.2018 06:15;48843;49530
28.04.2018 06:15; 28.04.2018 06:30;49511;49836
28.04.2018 06:30; 28.04.2018 06:45;50067;50666
28.04.2018 06:45; 28.04.2018 07:00;50738;51546
28.04.2018 07:00; 28.04.2018 07:15;51688;52661
28.04.2018 07:15; 28.04.2018 07:30;52512;53795
28.04.2018 07:30; 28.04.2018 07:45;54104;55027
28.04.2018 07:45; 28.04.2018 08:00;55339;56385
28.04.2018 08:00; 28.04.2018 08:15;56868;57296
28.04.2018 08:15; 28.04.2018 08:30;57660;58613
28.04.2018 08:30; 28.04.2018 08:45;58480;59983
28.04.2018 08:45; 28.04.2018 09:00;59358;60921
28.04.2018 09:00; 28.04.2018 09:15;59968;61679
28.04.2018 09:15; 28.04.2018 09:30;60902;62329
28.04.2018 09:30; 28.04.2018 09:45;61204;62689
28.04.2018 09:45; 28.04.2018 10:00;61710;63166
28.04.2018 10:00; 28.04.2018 10:15;61887;63043
28.04.2018 10:15; 28.04.2018 10:30;62213;63248
28.04.2018 10:30; 28.04.2018 10:45;62540;63613
28.04.2018 10:45; 28.04.2018 11:00;62791;63634
28.04.2018 11:00; 28.04.2018 11:15;63025;63961
28.04.2018 11:15; 28.04.2018 11:30;63285;64240
28.04.2018 11:30; 28.04.2018 11:45;63592;64261
28.04.2018 11:45; 28.04.2018 12:00;62849;64003
28.04.2018 12:00; 28.04.2018 12:15;62595;63323
28.04.2018 12:15; 28.04.2018 12:30;62418;63426
28.04.2018 12:30; 28.04.2018 12:45;61782;62566
28.04.2018 12:45; 28.04.2018 13:00;61425;62052
28.04.2018 13:00; 28.04.2018 13:15;60481;61537
28.04.2018 13:15; 28.04.2018 13:30;60122;60945
28.04.2018 13:30; 28.04.2018 13:45;59659;60250
28.04.2018 13:45; 28.04.2018 14:00;58872;59921
28.04.2018 14:00; 28.04.2018 14:15;58500;59183
28.04.2018 14:15; 28.04.2018 14:30;57934;58929
28.04.2018 14:30; 28.04.2018 14:45;57750;58254
28.04.2018 14:45; 28.04.2018 15:00;58022;57478
28.04.2018 15:00; 28.04.2018 15:15;58175;57621
28.04.2018 15:15; 28.04.2018 15:30;57377;57849
28.04.2018 15:30; 28.04.2018 15:45;57263;57376
28.04.2018 15:45; 28.04.2018 16:00;57030;57329
28.04.2018 16:00; 28.04.2018 16:15;57463;57465
28.04.2018 16:15; 28.04.2018 16:30;57781;56941
28.04.2018 16:30; 28.04.2018 16:45;57881;56744
28.04.2018 16:45; 28.04.2018 17:00;57321;56576
28.04.2018 17:00; 28.04.2018 17:15;57645;57135
28.04.2018 17:15; 28.04.2018 17:30;57766;57530
28.04.2018 17:30; 28.04.2018 17:45;58014;58179
28.04.2018 17:45; 28.04.2018 18:00;58210;58294
28.04.2018 18:00; 28.04.2018 18:15;58542;58660
28.04.2018 18:15; 28.04.2018 18:30;58592;58497
28.04.2018 18:30; 28.04.2018 18:45;58639;58573
28.04.2018 18:45; 28.04.2018 19:00;58448;58581
28.04.2018 19:00; 28.04.2018 19:15;58593;58714
28.04.2018 19:15; 28.04.2018 19:30;58484;58280
28.04.2018 19:30; 28.04.2018 19:45;58234;58087
28.04.2018 19:45; 28.04.2018 20:00;57505;57934
28.04.2018 20:00; 28.04.2018 20:15;57713;57836
28.04.2018 20:15; 28.04.2018 20:30;57371;57376
28.04.2018 20:30; 28.04.2018 20:45;56746;57236
28.04.2018 20:45; 28.04.2018 21:00;56757;57301
28.04.2018 21:00; 28.04.2018 21:15;56208;57286
28.04.2018 21:15; 28.04.2018 21:30;55932;56529
28.04.2018 21:30; 28.04.2018 21:45;55673;55844
28.04.2018 21:45; 28.04.2018 22:00;55521;55014
28.04.2018 22:00; 28.04.2018 22:15;55572;54671
28.04.2018 22:15; 28.04.2018 22:30;54536;54016
28.04.2018 22:30; 28.04.2018 22:45;53751;53121
28.04.2018 22:45; 28.04.2018 23:00;52609;52185
28.04.2018 23:00; 28.04.2018 23:15;51587;51364
28.04.2018 23:15; 28.04.2018 23:30;50564;50322
28.04.2018 23:30; 28.04.2018 23:45;49512;49326
28.04.2018 23:45; 29.04.2018 00:00;48718;48421
29.04.2018 00:00; 29.04.2018 00:15;46706;46971
29.04.2018 00:15; 29.04.2018 00:30;46006;46227
29.04.2018 00:30; 29.04.2018 00:45;45348;45531
29.04.2018 00:45; 29.04.2018 01:00;44763;44977
29.04.2018 01:00; 29.04.2018 01:15;44146;44069
29.04.2018 01:15; 29.04.2018 01:30;43720;43388
29.04.2018 01:30; 29.04.2018 01:45;43281;43164
29.04.2018 01:45; 29.04.2018 02:00;42958;42619
29.04.2018 02:00; 29.04.2018 02:15;42799;42812
29.04.2018 02:15; 29.04.2018 02:30;42528;42495
29.04.2018 02:30; 29.04.2018 02:45;42369;42018
29.04.2018 02:45; 29.04.2018 03:00;42242;41665
29.04.2018 03:00; 29.04.2018 03:15;42153;41572
29.04.2018 03:15; 29.04.2018 03:30;42105;41427
29.04.2018 03:30; 29.04.2018 03:45;42026;41602
29.04.2018 03:45; 29.04.2018 04:00;41993;41327
29.04.2018 04:00; 29.04.2018 04:15;42191;41570
29.04.2018 04:15; 29.04.2018 04:30;42241;41566
29.04.2018 04:30; 29.04.2018 04:45;42340;41410
29.04.2018 04:45; 29.04.2018 05:00;42433;41602
29.04.2018 05:00; 29.04.2018 05:15;42636;41976
29.04.2018 05:15; 29.04.2018 05:30;42550;42000
29.04.2018 05:30; 29.04.2018 05:45;42699;42172
29.04.2018 05:45; 29.04.2018 06:00;42781;41769
29.04.2018 06:00; 29.04.2018 06:15;42560;41947
29.04.2018 06:15; 29.04.2018 06:30;42724;41929
29.04.2018 06:30; 29.04.2018 06:45;43039;42302
29.04.2018 06:45; 29.04.2018 07:00;43462;42580
29.04.2018 07:00; 29.04.2018 07:15;44105;43877
29.04.2018 07:15; 29.04.2018 07:30;44645;44900
29.04.2018 07:30; 29.04.2018 07:45;45726;45966
29.04.2018 07:45; 29.04.2018 08:00;46788;46696
29.04.2018 08:00; 29.04.2018 08:15;47850;47836
29.04.2018 08:15; 29.04.2018 08:30;49030;49158
29.04.2018 08:30; 29.04.2018 08:45;50086;50010
29.04.2018 08:45; 29.04.2018 09:00;50907;50806
29.04.2018 09:00; 29.04.2018 09:15;51729;51421
